rShldrBendx,rShldrBendy,rShldrBendz,rForearmBendx,rForearmBendy,rForearmBendz,rHandx,rHandy,rHandz,rThumb2x,rThumb2y,rThumb2z,rMid1x,rMid1y,rMid1z,lShldrBendx,lShldrBendy,lShldrBendz,lForearmBendx,lForearmBendy,lForearmBendz,lHandx,lHandy,lHandz,lThumb2x,lThumb2y,lThumb2z,lMid1x,lMid1y,lMid1z,lEarx,lEary,lEarz,lEyex,lEyey,lEyez,rEarx,rEary,rEarz,rEyex,rEyey,rEyez,Nosex,Nosey,Nosez,rThighBendx,rThighBendy,rThighBendz,rShinx,rShiny,rShinz,rFootx,rFooty,rFootz,rToex,rToey,rToez,lThighBendx,lThighBendy,lThighBendz,lShinx,lShiny,lShinz,lFootx,lFooty,lFootz,lToex,lToey,lToez,abdomenUpperx,abdomenUppery,abdomenUpperz,hipx,hipy,hipz,headx,heady,headz,neckx,necky,neckz,spinex,spiney,spinez,score,pose
-4.766318,-4.766318,-4.766318,-11.10091,-11.10091,-11.10091,-10.54278,-10.54278,-10.54278,-5.51491,-5.51491,-5.51491,-10.80868,-10.80868,-10.80868,37.38322,37.38322,37.38322,43.59945,43.59945,43.59945,44.24939,44.24939,44.24939,39.8247,39.8247,39.8247,44.55531,44.55531,44.55531,24.44305,24.44305,24.44305,17.49393,17.49393,17.49393,9.402098,9.402098,9.402098,10.29772,10.29772,10.29772,11.48574,11.48574,11.48574,0.5559283,0.5559283,0.5559283,-8.083268,-8.083268,-8.083268,-8.379715,-8.379715,-8.379715,-16.94755,-16.94755,-16.94755,24.76711,24.76711,24.76711,26.16366,26.16366,26.16366,26.52443,26.52443,26.52443,32.75636,32.75636,32.75636,15.21041,15.21041,15.21041,13.93596,13.93596,13.93596,16.98223,16.98223,16.98223,16.30845,16.30845,16.30845,15.21041,15.21041,15.21041,0.794978,stand
-4.711439,-4.711439,-4.711439,-11.03512,-11.03512,-11.03512,-10.50837,-10.50837,-10.50837,-5.442618,-5.442618,-5.442618,-10.69347,-10.69347,-10.69347,37.45886,37.45886,37.45886,43.84454,43.84454,43.84454,44.37869,44.37869,44.37869,39.89957,39.89957,39.89957,44.61087,44.61087,44.61087,24.53386,24.53386,24.53386,17.5223,17.5223,17.5223,9.526844,9.526844,9.526844,10.25412,10.25412,10.25412,11.52758,11.52758,11.52758,0.5589567,0.5589567,0.5589567,-8.042345,-8.042345,-8.042345,-8.405318,-8.405318,-8.405318,-16.97084,-16.97084,-16.97084,24.77439,24.77439,24.77439,26.15288,26.15288,26.15288,26.57967,26.57967,26.57967,32.72522,32.72522,32.72522,15.29828,15.29828,15.29828,13.98248,13.98248,13.98248,17.09455,17.09455,17.09455,16.37371,16.37371,16.37371,15.29828,15.29828,15.29828,0.7947901,stand
-4.635566,-4.635566,-4.635566,-11.02826,-11.02826,-11.02826,-10.50244,-10.50244,-10.50244,-5.362171,-5.362171,-5.362171,-10.6486,-10.6486,-10.6486,37.56239,37.56239,37.56239,44.06224,44.06224,44.06224,44.47311,44.47311,44.47311,39.99081,39.99081,39.99081,44.66711,44.66711,44.66711,24.71716,24.71716,24.71716,17.629,17.629,17.629,9.601448,9.601448,9.601448,10.70654,10.70654,10.70654,11.69031,11.69031,11.69031,0.5545707,0.5545707,0.5545707,-8.074719,-8.074719,-8.074719,-8.431187,-8.431187,-8.431187,-17.05393,-17.05393,-17.05393,24.77266,24.77266,24.77266,26.17167,26.17167,26.17167,26.67949,26.67949,26.67949,32.6522,32.6522,32.6522,15.34283,15.34283,15.34283,14.00322,14.00322,14.00322,17.22643,17.22643,17.22643,16.46341,16.46341,16.46341,15.34283,15.34283,15.34283,0.7949709,stand
-4.477562,-4.477562,-4.477562,-10.96458,-10.96458,-10.96458,-10.45314,-10.45314,-10.45314,-5.247515,-5.247515,-5.247515,-10.55353,-10.55353,-10.55353,37.69185,37.69185,37.69185,44.09497,44.09497,44.09497,44.47189,44.47189,44.47189,39.97965,39.97965,39.97965,44.64413,44.64413,44.64413,24.88546,24.88546,24.88546,17.95892,17.95892,17.95892,9.74151,9.74151,9.74151,11.02266,11.02266,11.02266,11.8397,11.8397,11.8397,0.5376611,0.5376611,0.5376611,-8.049561,-8.049561,-8.049561,-8.445654,-8.445654,-8.445654,-17.18905,-17.18905,-17.18905,24.76957,24.76957,24.76957,26.2029,26.2029,26.2029,26.77784,26.77784,26.77784,32.73826,32.73826,32.73826,15.42104,15.42104,15.42104,14.03732,14.03732,14.03732,17.38167,17.38167,17.38167,16.60714,16.60714,16.60714,15.42104,15.42104,15.42104,0.794988,stand
-4.394142,-4.394142,-4.394142,-10.93141,-10.93141,-10.93141,-10.43172,-10.43172,-10.43172,-5.19256,-5.19256,-5.19256,-10.51379,-10.51379,-10.51379,37.75914,37.75914,37.75914,44.11401,44.11401,44.11401,44.46967,44.46967,44.46967,39.97422,39.97422,39.97422,44.63066,44.63066,44.63066,24.97489,24.97489,24.97489,18.12575,18.12575,18.12575,9.81262,9.81262,9.81262,11.18431,11.18431,11.18431,11.92236,11.92236,11.92236,0.5276427,0.5276427,0.5276427,-8.037441,-8.037441,-8.037441,-8.453962,-8.453962,-8.453962,-17.26174,-17.26174,-17.26174,24.76334,24.76334,24.76334,26.21352,26.21352,26.21352,26.82539,26.82539,26.82539,32.78227,32.78227,32.78227,15.45717,15.45717,15.45717,14.05133,14.05133,14.05133,17.46245,17.46245,17.46245,16.6825,16.6825,16.6825,15.45717,15.45717,15.45717,0.7953962,stand
-4.089863,-4.089863,-4.089863,-10.76913,-10.76913,-10.76913,-10.35251,-10.35251,-10.35251,-5.173504,-5.173504,-5.173504,-10.51281,-10.51281,-10.51281,37.88912,37.88912,37.88912,44.15499,44.15499,44.15499,44.36681,44.36681,44.36681,39.88321,39.88321,39.88321,44.49137,44.49137,44.49137,25.18647,25.18647,25.18647,18.34254,18.34254,18.34254,9.934564,9.934564,9.934564,11.37104,11.37104,11.37104,12.07679,12.07679,12.07679,0.5619724,0.5619724,0.5619724,-7.979206,-7.979206,-7.979206,-8.411905,-8.411905,-8.411905,-17.15689,-17.15689,-17.15689,24.79642,24.79642,24.79642,26.2321,26.2321,26.2321,26.78459,26.78459,26.78459,32.73322,32.73322,32.73322,15.49057,15.49057,15.49057,14.08488,14.08488,14.08488,17.62141,17.62141,17.62141,16.89963,16.89963,16.89963,15.49057,15.49057,15.49057,0.7982286,stand
-4.074213,-4.074213,-4.074213,-10.99228,-10.99228,-10.99228,-10.30333,-10.30333,-10.30333,-5.132846,-5.132846,-5.132846,-10.47858,-10.47858,-10.47858,37.96949,37.96949,37.96949,44.02508,44.02508,44.02508,44.22601,44.22601,44.22601,39.76443,39.76443,39.76443,44.36539,44.36539,44.36539,25.30183,25.30183,25.30183,18.50576,18.50576,18.50576,10.00381,10.00381,10.00381,11.49333,11.49333,11.49333,12.22466,12.22466,12.22466,0.5775527,0.5775527,0.5775527,-7.975717,-7.975717,-7.975717,-8.469997,-8.469997,-8.469997,-17.18588,-17.18588,-17.18588,24.79773,24.79773,24.79773,26.26451,26.26451,26.26451,26.87717,26.87717,26.87717,32.86758,32.86758,32.86758,15.50243,15.50243,15.50243,14.09503,14.09503,14.09503,17.71889,17.71889,17.71889,16.94764,16.94764,16.94764,15.50243,15.50243,15.50243,0.7984409,stand
-3.843499,-3.843499,-3.843499,-11.06619,-11.06619,-11.06619,-10.32141,-10.32141,-10.32141,-5.136682,-5.136682,-5.136682,-10.5545,-10.5545,-10.5545,38.04612,38.04612,38.04612,43.94654,43.94654,43.94654,44.11655,44.11655,44.11655,39.81977,39.81977,39.81977,44.25342,44.25342,44.25342,25.41398,25.41398,25.41398,18.60307,18.60307,18.60307,10.07304,10.07304,10.07304,11.56643,11.56643,11.56643,12.29222,12.29222,12.29222,0.6218342,0.6218342,0.6218342,-7.901042,-7.901042,-7.901042,-8.502106,-8.502106,-8.502106,-17.19968,-17.19968,-17.19968,24.84238,24.84238,24.84238,26.23233,26.23233,26.23233,26.90288,26.90288,26.90288,32.90148,32.90148,32.90148,15.61392,15.61392,15.61392,14.17301,14.17301,14.17301,17.80294,17.80294,17.80294,17.10131,17.10131,17.10131,15.61392,15.61392,15.61392,0.8016841,stand
-3.67243,-3.67243,-3.67243,-11.12782,-11.12782,-11.12782,-10.31118,-10.31118,-10.31118,-5.096515,-5.096515,-5.096515,-10.52985,-10.52985,-10.52985,38.02498,38.02498,38.02498,43.79517,43.79517,43.79517,44.05489,44.05489,44.05489,39.72115,39.72115,39.72115,44.23391,44.23391,44.23391,25.50809,25.50809,25.50809,18.69033,18.69033,18.69033,10.15693,10.15693,10.15693,11.67128,11.67128,11.67128,12.3694,12.3694,12.3694,0.6553373,0.6553373,0.6553373,-7.801116,-7.801116,-7.801116,-8.4857,-8.4857,-8.4857,-17.22051,-17.22051,-17.22051,24.88006,24.88006,24.88006,26.27227,26.27227,26.27227,26.87374,26.87374,26.87374,32.95809,32.95809,32.95809,15.6693,15.6693,15.6693,14.2185,14.2185,14.2185,17.89306,17.89306,17.89306,17.17627,17.17627,17.17627,15.6693,15.6693,15.6693,0.8024506,stand
-3.495229,-3.495229,-3.495229,-11.15568,-11.15568,-11.15568,-10.29059,-10.29059,-10.29059,-5.093894,-5.093894,-5.093894,-10.51104,-10.51104,-10.51104,37.99392,37.99392,37.99392,43.66199,43.66199,43.66199,44.06293,44.06293,44.06293,39.72637,39.72637,39.72637,44.27126,44.27126,44.27126,25.50211,25.50211,25.50211,18.75471,18.75471,18.75471,10.16553,10.16553,10.16553,11.75781,11.75781,11.75781,12.41141,12.41141,12.41141,0.779609,0.779609,0.779609,-7.877367,-7.877367,-7.877367,-8.562843,-8.562843,-8.562843,-17.28981,-17.28981,-17.28981,25.02241,25.02241,25.02241,26.32199,26.32199,26.32199,26.86027,26.86027,26.86027,33.0078,33.0078,33.0078,15.86755,15.86755,15.86755,14.38428,14.38428,14.38428,17.87917,17.87917,17.87917,17.24935,17.24935,17.24935,15.86755,15.86755,15.86755,0.7982511,stand
-3.333238,-3.333238,-3.333238,-10.885,-10.885,-10.885,-10.25502,-10.25502,-10.25502,-5.112116,-5.112116,-5.112116,-10.47153,-10.47153,-10.47153,37.92899,37.92899,37.92899,43.61361,43.61361,43.61361,44.07725,44.07725,44.07725,39.68219,39.68219,39.68219,44.29673,44.29673,44.29673,25.47462,25.47462,25.47462,18.54709,18.54709,18.54709,10.24775,10.24775,10.24775,11.8432,11.8432,11.8432,12.44635,12.44635,12.44635,0.8555998,0.8555998,0.8555998,-7.888097,-7.888097,-7.888097,-8.643573,-8.643573,-8.643573,-17.2581,-17.2581,-17.2581,25.1351,25.1351,25.1351,26.33764,26.33764,26.33764,26.76411,26.76411,26.76411,32.97453,32.97453,32.97453,16.02559,16.02559,16.02559,14.51047,14.51047,14.51047,17.90314,17.90314,17.90314,17.29788,17.29788,17.29788,16.02559,16.02559,16.02559,0.7965018,stand
-3.251783,-3.251783,-3.251783,-10.75341,-10.75341,-10.75341,-10.24014,-10.24014,-10.24014,-5.123086,-5.123086,-5.123086,-10.45205,-10.45205,-10.45205,37.90182,37.90182,37.90182,43.58001,43.58001,43.58001,44.08277,44.08277,44.08277,39.65856,39.65856,39.65856,44.30934,44.30934,44.30934,25.46093,25.46093,25.46093,18.43914,18.43914,18.43914,10.29326,10.29326,10.29326,11.88126,11.88126,11.88126,12.45904,12.45904,12.45904,0.8955001,0.8955001,0.8955001,-7.894051,-7.894051,-7.894051,-8.681021,-8.681021,-8.681021,-17.2467,-17.2467,-17.2467,25.19395,25.19395,25.19395,26.35243,26.35243,26.35243,26.72091,26.72091,26.72091,32.95346,32.95346,32.95346,16.10493,16.10493,16.10493,14.57483,14.57483,14.57483,17.91732,17.91732,17.91732,17.32502,17.32502,17.32502,16.10493,16.10493,16.10493,0.7964362,stand
-3.208218,-3.208218,-3.208218,-10.59745,-10.59745,-10.59745,-10.2479,-10.2479,-10.2479,-5.233155,-5.233155,-5.233155,-10.53433,-10.53433,-10.53433,37.89451,37.89451,37.89451,43.50103,43.50103,43.50103,44.0453,44.0453,44.0453,39.5987,39.5987,39.5987,44.2795,44.2795,44.2795,25.46587,25.46587,25.46587,18.39143,18.39143,18.39143,10.36676,10.36676,10.36676,11.50339,11.50339,11.50339,12.44088,12.44088,12.44088,0.9966843,0.9966843,0.9966843,-7.776019,-7.776019,-7.776019,-8.639792,-8.639792,-8.639792,-17.1647,-17.1647,-17.1647,25.32451,25.32451,25.32451,26.38976,26.38976,26.38976,26.60424,26.60424,26.60424,32.81489,32.81489,32.81489,16.23875,16.23875,16.23875,14.69967,14.69967,14.69967,17.95908,17.95908,17.95908,17.34315,17.34315,17.34315,16.23875,16.23875,16.23875,0.7958705,stand
-3.189794,-3.189794,-3.189794,-10.51999,-10.51999,-10.51999,-10.25796,-10.25796,-10.25796,-5.291401,-5.291401,-5.291401,-10.57756,-10.57756,-10.57756,37.8966,37.8966,37.8966,43.46685,43.46685,43.46685,44.0348,44.0348,44.0348,39.57554,39.57554,39.57554,44.2704,44.2704,44.2704,25.46938,25.46938,25.46938,18.36551,18.36551,18.36551,10.40798,10.40798,10.40798,11.72245,11.72245,11.72245,12.4235,12.4235,12.4235,1.044722,1.044722,1.044722,-7.709117,-7.709117,-7.709117,-8.618933,-8.618933,-8.618933,-17.12684,-17.12684,-17.12684,25.38787,25.38787,25.38787,26.41063,26.41063,26.41063,26.5557,26.5557,26.5557,32.75629,32.75629,32.75629,16.30659,16.30659,16.30659,14.76144,14.76144,14.76144,17.98277,17.98277,17.98277,17.3534,17.3534,17.3534,16.30659,16.30659,16.30659,0.7956628,stand
-3.180041,-3.180041,-3.180041,-10.48695,-10.48695,-10.48695,-10.26035,-10.26035,-10.26035,-5.31617,-5.31617,-5.31617,-10.58524,-10.58524,-10.58524,37.89879,37.89879,37.89879,43.45148,43.45148,43.45148,44.03298,44.03298,44.03298,39.5659,39.5659,39.5659,44.27005,44.27005,44.27005,25.46565,25.46565,25.46565,18.34605,18.34605,18.34605,10.4318,10.4318,10.4318,11.41657,11.41657,11.41657,12.40869,12.40869,12.40869,1.066237,1.066237,1.066237,-7.680974,-7.680974,-7.680974,-8.611794,-8.611794,-8.611794,-17.11003,-17.11003,-17.11003,25.41803,25.41803,25.41803,26.42228,26.42228,26.42228,26.53207,26.53207,26.53207,32.73538,32.73538,32.73538,16.34306,16.34306,16.34306,14.7926,14.7926,14.7926,17.99345,17.99345,17.99345,17.35938,17.35938,17.35938,16.34306,16.34306,16.34306,0.795518,stand
-3.175165,-3.175165,-3.175165,-10.47043,-10.47043,-10.47043,-10.26154,-10.26154,-10.26154,-5.328555,-5.328555,-5.328555,-10.58908,-10.58908,-10.58908,37.89989,37.89989,37.89989,43.44379,43.44379,43.44379,44.03207,44.03207,44.03207,39.56107,39.56107,39.56107,44.26987,44.26987,44.26987,25.46378,25.46378,25.46378,18.33632,18.33632,18.33632,10.44371,10.44371,10.44371,11.26363,11.26363,11.26363,12.40128,12.40128,12.40128,1.076995,1.076995,1.076995,-7.666903,-7.666903,-7.666903,-8.608223,-8.608223,-8.608223,-17.10163,-17.10163,-17.10163,25.43312,25.43312,25.43312,26.4281,26.4281,26.4281,26.52026,26.52026,26.52026,32.72493,32.72493,32.72493,16.36129,16.36129,16.36129,14.80817,14.80817,14.80817,17.99879,17.99879,17.99879,17.36236,17.36236,17.36236,16.36129,16.36129,16.36129,0.795518,stand
-3.172727,-3.172727,-3.172727,-10.46217,-10.46217,-10.46217,-10.26213,-10.26213,-10.26213,-5.334747,-5.334747,-5.334747,-10.591,-10.591,-10.591,37.90044,37.90044,37.90044,43.43994,43.43994,43.43994,44.03162,44.03162,44.03162,39.55865,39.55865,39.55865,44.26979,44.26979,44.26979,25.46285,25.46285,25.46285,18.33145,18.33145,18.33145,10.44967,10.44967,10.44967,11.18716,11.18716,11.18716,12.39758,12.39758,12.39758,1.082374,1.082374,1.082374,-7.659868,-7.659868,-7.659868,-8.606438,-8.606438,-8.606438,-17.09742,-17.09742,-17.09742,25.44066,25.44066,25.44066,26.43102,26.43102,26.43102,26.51435,26.51435,26.51435,32.7197,32.7197,32.7197,16.37041,16.37041,16.37041,14.81596,14.81596,14.81596,18.00146,18.00146,18.00146,17.36385,17.36385,17.36385,16.37041,16.37041,16.37041,0.795518,stand
-3.171508,-3.171508,-3.171508,-10.45804,-10.45804,-10.45804,-10.26243,-10.26243,-10.26243,-5.337843,-5.337843,-5.337843,-10.59196,-10.59196,-10.59196,37.90071,37.90071,37.90071,43.43802,43.43802,43.43802,44.03139,44.03139,44.03139,39.55745,39.55745,39.55745,44.26974,44.26974,44.26974,25.46238,25.46238,25.46238,18.32902,18.32902,18.32902,10.45264,10.45264,10.45264,11.14892,11.14892,11.14892,12.39572,12.39572,12.39572,1.085063,1.085063,1.085063,-7.65635,-7.65635,-7.65635,-8.605545,-8.605545,-8.605545,-17.09532,-17.09532,-17.09532,25.44443,25.44443,25.44443,26.43247,26.43247,26.43247,26.5114,26.5114,26.5114,32.71709,32.71709,32.71709,16.37497,16.37497,16.37497,14.81986,14.81986,14.81986,18.0028,18.0028,18.0028,17.3646,17.3646,17.3646,16.37497,16.37497,16.37497,0.795518,stand
-3.170898,-3.170898,-3.170898,-10.45597,-10.45597,-10.45597,-10.26258,-10.26258,-10.26258,-5.339392,-5.339392,-5.339392,-10.59244,-10.59244,-10.59244,37.90085,37.90085,37.90085,43.43706,43.43706,43.43706,44.03127,44.03127,44.03127,39.55685,39.55685,39.55685,44.26972,44.26972,44.26972,25.46215,25.46215,25.46215,18.3278,18.3278,18.3278,10.45413,10.45413,10.45413,11.1298,11.1298,11.1298,12.3948,12.3948,12.3948,1.086408,1.086408,1.086408,-7.654591,-7.654591,-7.654591,-8.605099,-8.605099,-8.605099,-17.09427,-17.09427,-17.09427,25.44632,25.44632,25.44632,26.4332,26.4332,26.4332,26.50993,26.50993,26.50993,32.71578,32.71578,32.71578,16.37725,16.37725,16.37725,14.82181,14.82181,14.82181,18.00346,18.00346,18.00346,17.36497,17.36497,17.36497,16.37725,16.37725,16.37725,0.795518,stand
-3.170594,-3.170594,-3.170594,-10.45494,-10.45494,-10.45494,-10.26266,-10.26266,-10.26266,-5.340166,-5.340166,-5.340166,-10.59268,-10.59268,-10.59268,37.90092,37.90092,37.90092,43.43658,43.43658,43.43658,44.03122,44.03122,44.03122,39.55655,39.55655,39.55655,44.26971,44.26971,44.26971,25.46203,25.46203,25.46203,18.3272,18.3272,18.3272,10.45488,10.45488,10.45488,11.12025,11.12025,11.12025,12.39433,12.39433,12.39433,1.08708,1.08708,1.08708,-7.653711,-7.653711,-7.653711,-8.604876,-8.604876,-8.604876,-17.09375,-17.09375,-17.09375,25.44726,25.44726,25.44726,26.43357,26.43357,26.43357,26.50919,26.50919,26.50919,32.71513,32.71513,32.71513,16.37839,16.37839,16.37839,14.82278,14.82278,14.82278,18.0038,18.0038,18.0038,17.36516,17.36516,17.36516,16.37839,16.37839,16.37839,0.795518,stand
-3.170441,-3.170441,-3.170441,-10.45442,-10.45442,-10.45442,-10.26269,-10.26269,-10.26269,-5.340552,-5.340552,-5.340552,-10.5928,-10.5928,-10.5928,37.90095,37.90095,37.90095,43.43634,43.43634,43.43634,44.03119,44.03119,44.03119,39.5564,39.5564,39.5564,44.26971,44.26971,44.26971,25.46198,25.46198,25.46198,18.32689,18.32689,18.32689,10.45525,10.45525,10.45525,11.11547,11.11547,11.11547,12.3941,12.3941,12.3941,1.087416,1.087416,1.087416,-7.653272,-7.653272,-7.653272,-8.604765,-8.604765,-8.604765,-17.09348,-17.09348,-17.09348,25.44773,25.44773,25.44773,26.43375,26.43375,26.43375,26.50882,26.50882,26.50882,32.71481,32.71481,32.71481,16.37896,16.37896,16.37896,14.82327,14.82327,14.82327,18.00396,18.00396,18.00396,17.36525,17.36525,17.36525,16.37896,16.37896,16.37896,0.795518,stand
-3.170365,-3.170365,-3.170365,-10.45416,-10.45416,-10.45416,-10.26271,-10.26271,-10.26271,-5.340746,-5.340746,-5.340746,-10.59286,-10.59286,-10.59286,37.90096,37.90096,37.90096,43.43622,43.43622,43.43622,44.03117,44.03117,44.03117,39.55632,39.55632,39.55632,44.2697,44.2697,44.2697,25.46195,25.46195,25.46195,18.32674,18.32674,18.32674,10.45543,10.45543,10.45543,11.11308,11.11308,11.11308,12.39399,12.39399,12.39399,1.087584,1.087584,1.087584,-7.653052,-7.653052,-7.653052,-8.60471,-8.60471,-8.60471,-17.09335,-17.09335,-17.09335,25.44796,25.44796,25.44796,26.43384,26.43384,26.43384,26.50863,26.50863,26.50863,32.71464,32.71464,32.71464,16.37924,16.37924,16.37924,14.82351,14.82351,14.82351,18.00405,18.00405,18.00405,17.3653,17.3653,17.3653,16.37924,16.37924,16.37924,0.795518,stand
-3.170327,-3.170327,-3.170327,-10.45403,-10.45403,-10.45403,-10.26272,-10.26272,-10.26272,-5.340843,-5.340843,-5.340843,-10.59289,-10.59289,-10.59289,37.90097,37.90097,37.90097,43.43616,43.43616,43.43616,44.03117,44.03117,44.03117,39.55628,39.55628,39.55628,44.2697,44.2697,44.2697,25.46193,25.46193,25.46193,18.32666,18.32666,18.32666,10.45553,10.45553,10.45553,11.11188,11.11188,11.11188,12.39393,12.39393,12.39393,1.087668,1.087668,1.087668,-7.652942,-7.652942,-7.652942,-8.604681,-8.604681,-8.604681,-17.09328,-17.09328,-17.09328,25.44808,25.44808,25.44808,26.43388,26.43388,26.43388,26.50854,26.50854,26.50854,32.71456,32.71456,32.71456,16.37938,16.37938,16.37938,14.82363,14.82363,14.82363,18.00409,18.00409,18.00409,17.36532,17.36532,17.36532,16.37938,16.37938,16.37938,0.795518,stand
-3.170308,-3.170308,-3.170308,-10.45397,-10.45397,-10.45397,-10.26273,-10.26273,-10.26273,-5.340891,-5.340891,-5.340891,-10.5929,-10.5929,-10.5929,37.90098,37.90098,37.90098,43.43613,43.43613,43.43613,44.03117,44.03117,44.03117,39.55626,39.55626,39.55626,44.2697,44.2697,44.2697,25.46193,25.46193,25.46193,18.32663,18.32663,18.32663,10.45557,10.45557,10.45557,11.11128,11.11128,11.11128,12.3939,12.3939,12.3939,1.08771,1.08771,1.08771,-7.652887,-7.652887,-7.652887,-8.604668,-8.604668,-8.604668,-17.09325,-17.09325,-17.09325,25.44814,25.44814,25.44814,26.43391,26.43391,26.43391,26.5085,26.5085,26.5085,32.71452,32.71452,32.71452,16.37946,16.37946,16.37946,14.82369,14.82369,14.82369,18.00411,18.00411,18.00411,17.36533,17.36533,17.36533,16.37946,16.37946,16.37946,0.795518,stand
-3.170299,-3.170299,-3.170299,-10.45394,-10.45394,-10.45394,-10.26273,-10.26273,-10.26273,-5.340915,-5.340915,-5.340915,-10.59291,-10.59291,-10.59291,37.90098,37.90098,37.90098,43.43611,43.43611,43.43611,44.03117,44.03117,44.03117,39.55625,39.55625,39.55625,44.2697,44.2697,44.2697,25.46192,25.46192,25.46192,18.32661,18.32661,18.32661,10.4556,10.4556,10.4556,11.11099,11.11099,11.11099,12.39389,12.39389,12.39389,1.087731,1.087731,1.087731,-7.65286,-7.65286,-7.65286,-8.60466,-8.60466,-8.60466,-17.09324,-17.09324,-17.09324,25.44817,25.44817,25.44817,26.43392,26.43392,26.43392,26.50847,26.50847,26.50847,32.7145,32.7145,32.7145,16.37949,16.37949,16.37949,14.82372,14.82372,14.82372,18.00412,18.00412,18.00412,17.36534,17.36534,17.36534,16.37949,16.37949,16.37949,0.795518,stand
1.78542,1.78542,1.78542,-5.975839,-5.975839,-5.975839,-6.230965,-6.230965,-6.230965,-0.978349,-0.978349,-0.978349,-7.32513,-7.32513,-7.32513,42.57536,42.57536,42.57536,48.7315,48.7315,48.7315,50.00063,50.00063,50.00063,46.1081,46.1081,46.1081,50.39869,50.39869,50.39869,30.61696,30.61696,30.61696,24.52021,24.52021,24.52021,15.98442,15.98442,15.98442,17.23218,17.23218,17.23218,19.13078,19.13078,19.13078,6.579946,6.579946,6.579946,-1.535821,-1.535821,-1.535821,-7.112907,-7.112907,-7.112907,-16.54089,-16.54089,-16.54089,30.84852,30.84852,30.84852,28.64935,28.64935,28.64935,26.16767,26.16767,26.16767,32.55794,32.55794,32.55794,21.20804,21.20804,21.20804,19.96114,19.96114,19.96114,23.44914,23.44914,23.44914,22.18039,22.18039,22.18039,21.20804,21.20804,21.20804,0.8180022,stand
3.943069,3.943069,3.943069,-3.107237,-3.107237,-3.107237,-3.893224,-3.893224,-3.893224,1.47653,1.47653,1.47653,-4.965416,-4.965416,-4.965416,45.80042,45.80042,45.80042,51.16508,51.16508,51.16508,53.08377,53.08377,53.08377,49.50166,49.50166,49.50166,53.74636,53.74636,53.74636,33.71526,33.71526,33.71526,27.84394,27.84394,27.84394,18.81767,18.81767,18.81767,20.69927,20.69927,20.69927,22.7472,22.7472,22.7472,10.01417,10.01417,10.01417,1.704972,1.704972,1.704972,-6.185347,-6.185347,-6.185347,-16.0858,-16.0858,-16.0858,34.06116,34.06116,34.06116,30.11189,30.11189,30.11189,26.12371,26.12371,26.12371,32.59466,32.59466,32.59466,24.17912,24.17912,24.17912,23.1084,23.1084,23.1084,26.42942,26.42942,26.42942,24.87175,24.87175,24.87175,24.17912,24.17912,24.17912,0.8181904,stand
5.099858,5.099858,5.099858,-1.583043,-1.583043,-1.583043,-2.469778,-2.469778,-2.469778,2.988861,2.988861,2.988861,-3.437766,-3.437766,-3.437766,47.99174,47.99174,47.99174,52.24838,52.24838,52.24838,54.52207,54.52207,54.52207,50.97297,50.97297,50.97297,55.91695,55.91695,55.91695,35.80648,35.80648,35.80648,29.79878,29.79878,29.79878,20.78651,20.78651,20.78651,22.60323,22.60323,22.60323,24.9742,24.9742,24.9742,11.72785,11.72785,11.72785,3.441185,3.441185,3.441185,-5.847556,-5.847556,-5.847556,-15.51145,-15.51145,-15.51145,35.66393,35.66393,35.66393,31.13779,31.13779,31.13779,25.95447,25.95447,25.95447,32.54459,32.54459,32.54459,25.67582,25.67582,25.67582,24.68585,24.68585,24.68585,28.49837,28.49837,28.49837,26.5458,26.5458,26.5458,25.67582,25.67582,25.67582,0.8147504,stand
